assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_percent,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2006-01-12,0,0,False,True,0,0,0,0,0,616222,None,,0,0,0,0,0.0,802,266,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Vitor,0.0,755,257,0,0,0,False,0.0,804,266,412,False,0.0,804,266,,0,Has joined Girona on loan for the rest of the season.,2025-08-11T01:23:23.836966Z,50,282,43,p616222,0,0,None,0,,616222.jpg,0.0,805,266,0,0,0,30,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",de Oliveira Nunes dos Reis,0.0,788,263,False,None,0,0,u,0,13,43,2025-01-21,0.0,797,266,0,0,0,855,0,0.0,0.0,Vitor Reis,0
3,1999-02-07,4,122,True,True,100,100,3,0.48,6,438234,4,,0,0,-2,2,146.4,229,147,32,5.09,1,,0,3,0.0,0.5,0,0.68,0.11,2.90,0.46,2.22,6.58,1.05,0.35,Omar,0.0,825,371,5,0.8,1,False,50.4,279,142,413,False,132.2,343,155,Omar Marmoush,566,,2025-12-13T14:30:11.571466Z,83,12,7,p438234,0,0,2,0,,438234.jpg,2.4,295,128,0,14,0,63,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Marmoush,2.5,124,39,False,None,7,1.11,a,12,13,43,2025-01-23,229.0,131,77,40,288266,616,1300194,4192,0.0,4.8,Marmoush,2
3,2000-05-28,10,497,True,True,100,100,10,0.49,23,209244,5,,0,0,0,0,798.2,9,9,140,6.9,None,,3,3,0.0,1.9,1,4.02,0.2,9.36,0.46,5.34,22.55,1.11,0.26,Phil,0.7,285,139,16,0.79,7,False,175.2,22,18,414,False,513.0,91,30,,1827,,2025-08-10T23:00:06.538510Z,80,15,10,p209244,0,0,None,0,,209244.jpg,4.1,59,27,0,87,0,241,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Foden,7.7,50,18,False,None,21,1.03,a,30,13,43,2016-12-05,443.0,49,29,114,6179514,552,5589640,15157,0.1,14.2,Foden,4
2,2004-04-10,0,101,True,True,100,100,2,0.3,11,510281,None,,0,0,-1,1,146.3,230,148,51,7.62,None,,0,3,0.0,2.5,2,1.27,0.19,3.18,0.48,1.91,7.42,1.11,0.29,Sávio,1.0,269,130,5,0.75,0,False,49.6,281,144,415,False,91.4,382,170,Savinho,602,,2026-01-02T00:30:11.916072Z,69,41,25,p510281,0,0,None,0,,510281.jpg,1.5,420,183,0,33,0,30,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Moreira de Oliveira,0.4,290,97,False,None,5,0.75,a,7,13,43,2024-07-18,259.0,114,67,30,35721,127,115040,224,0.1,4.3,Savinho,2
4,1994-08-10,4,470,True,True,100,100,11,0.4,55,165809,1,,0,0,-3,3,717.3,13,13,223,8.02,None,,0,3,0.0,7.1,7,3.68,0.13,5.91,0.21,2.24,30.85,1.11,0.08,Bernardo,3.3,112,42,25,0.9,2,False,147.7,40,28,416,False,461.2,122,40,Bernardo Silva,2502,,2026-02-05T02:00:09.786263Z,62,72,47,p165809,0,0,None,0,,165809.jpg,2.8,228,92,0,126,0,173,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Mota Veiga de Carvalho e Silva,0.6,241,84,False,None,29,1.04,a,42,13,43,2017-07-01,297.0,98,59,91,117735,773,147514,4268,0.5,14.7,Bernardo,9
11,2003-08-17,16,533,True,True,100,100,8,0.47,15,466052,3,,0,0,-1,1,879.2,5,5,126,7.34,2,,3,3,0.0,15.9,13,8.07,0.47,11.81,0.69,3.74,19.62,1.14,0.22,Rayan,7.7,12,4,14,0.82,4,False,194.8,14,10,417,False,551.0,74,22,,1546,,2026-02-02T00:30:10.807603Z,64,59,38,p466052,0,0,None,0,,466052.jpg,4.4,41,18,0,87,0,73,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Cherki,9.6,37,13,False,None,17,0.99,a,24,13,43,2025-06-10,516.0,36,20,123,3276264,105326,2976795,51008,1.2,19.2,Cherki,1
8,2002-05-27,9,390,True,True,100,100,7,0.43,12,248875,None,,0,0,-1,1,663.8,19,18,111,6.78,None,,1,3,0.0,11.1,8,5.00,0.31,7.26,0.45,2.26,18.39,1.12,0.14,Jérémy,5.3,52,15,14,0.85,2,False,151.5,38,27,418,False,377.2,170,61,,1474,,2026-01-29T00:00:09.498877Z,64,56,35,p248875,0,0,3,0,,248875.jpg,3.6,112,51,0,80,0,21,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Doku,2.5,123,38,False,None,16,0.98,a,19,13,43,2023-08-24,476.0,42,25,90,2171906,2580,2104505,8028,0.8,14.1,Doku,0
0,1990-10-24,0,0,False,True,0,0,0,0,0,59859,None,,0,0,-2,2,0.0,821,368,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,İlkay,0.0,813,362,0,0,0,False,0.0,821,368,420,False,0.0,821,368,,0,has joined Galatasaray permanently.,2025-09-05T08:55:41.702765Z,63,63,41,p59859,0,0,None,0,,59859.jpg,0.0,821,368,0,0,0,80,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Gündoğan,0.1,564,208,False,None,0,0,u,0,13,43,2024-08-23,0.0,821,368,0,1928,0,19900,1,0.0,0.0,Gündoğan,0
0,1996-06-22,5,323,True,True,100,100,5,0.32,55,220566,None,,0,0,-2,2,392.5,74,58,194,12.3,None,,0,3,0.0,3.9,2,2.33,0.15,3.12,0.2,0.79,18.75,1.19,0.05,Rodrigo 'Rodri',1.7,192,90,14,0.89,1,False,83.8,156,81,421,False,341.8,192,77,Rodri,1420,,2025-11-07T16:00:08.654141Z,63,67,44,p220566,0,0,None,0,,220566.jpg,3.1,196,78,0,99,0,200,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Hernandez Cascante,0.5,275,93,False,None,16,1.01,a,40,13,43,2019-07-04,102.0,268,145,62,72236,233,108925,1924,0.3,9.8,Rodrigo,2
0,1994-05-06,0,7,True,True,100,100,0,0.0,0,91651,None,,0,0,-2,2,3.6,455,218,0,0.0,None,,0,3,0.0,1.1,0,0.03,0.21,0.03,0.21,0.00,0.62,4.29,0.0,Mateo,0.3,340,161,0,0.0,0,False,0.8,493,226,422,False,4.4,483,219,,13,,2025-11-03T09:30:08.601064Z,58,101,67,p91651,0,0,None,0,,91651.jpg,1.0,508,236,0,0,0,97,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Kovačić,0.0,678,272,False,None,0,0.0,a,0,13,43,2023-06-27,0.0,816,364,2,2647,31,3477,24,0.1,0.3,Kovačić,0
0,2002-01-03,1,305,True,True,100,100,7,0.45,68,465694,None,,0,0,-1,1,200.9,181,120,187,12.05,None,,0,3,0.0,1.9,2,1.02,0.07,1.60,0.11,0.58,16.97,1.09,0.04,Nico,0.7,282,137,14,0.9,1,False,55.1,261,132,423,False,285.8,224,95,,1397,,2026-01-16T16:30:09.636510Z,59,96,63,p465694,0,0,None,0,,465694.jpg,2.5,275,115,0,81,0,200,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",González Iglesias,0.1,482,167,False,None,15,0.97,a,38,13,43,2025-02-03,65.0,317,166,57,28229,30,31656,86,0.1,9.7,N.Gonzalez,6
0,2006-01-02,0,0,False,True,0,0,0,0,0,575204,None,,0,0,-1,1,0.0,813,362,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Claudio,0.0,791,349,0,0,0,False,0.0,814,362,425,False,0.0,814,362,,0,has joined Girona on loan for the rest of the season.,2025-08-21T14:03:07.217793Z,54,180,113,p575204,0,0,None,0,,575204.jpg,0.0,815,363,0,0,0,10,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Echeverri,0.0,749,317,False,None,0,0,u,0,13,43,2024-01-25,0.0,811,361,0,194,0,3237,1,0.0,0.0,Echeverri,0
2,1998-07-29,6,325,True,True,None,None,7,0.42,31,433036,4,,0,0,-5,5,340.0,97,70,95,5.75,3,,1,3,0.0,0.5,0,2.27,0.14,6.23,0.38,3.96,17.28,1.05,0.24,Tijjani,0.0,741,314,16,0.97,5,False,106.5,97,56,427,False,339.4,193,78,,1488,,None,50,259,157,p433036,0,0,None,0,,433036.jpg,3.3,155,64,0,54,0,152,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Reijnders,9.1,42,16,False,None,17,1.03,a,10,13,43,2025-06-10,394.0,66,40,86,3559010,337,5012468,8738,0.0,17.2,Reijnders,2
0,2006-12-19,0,0,True,True,100,100,0,0,0,566164,None,,0,0,0,0,0.0,799,353,0,0,None,,0,3,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Sverre,0.0,752,323,0,0,0,False,0.0,801,353,428,False,0.0,801,353,,0,,2025-08-19T13:38:08.307876Z,50,279,172,p566164,0,0,None,0,,566164.jpg,0.0,802,354,0,0,0,161,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Nypan,0.0,714,292,False,None,0,0,a,0,13,43,2025-07-17,0.0,794,351,0,274,5,2651,10,0.0,0.0,Nypan,0
0,1995-12-02,0,0,False,True,0,0,0,0,0,155405,None,,0,0,-3,3,0.0,762,329,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kalvin,0.0,684,274,0,0,0,False,0.0,767,329,429,False,0.0,767,329,,0,has joined Sheffield United on loan for the rest of the season.,2026-02-02T23:15:40.975573Z,47,378,236,p155405,0,0,None,0,,155405.jpg,0.0,768,330,0,0,0,241,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Phillips,0.1,566,210,False,None,0,0,u,0,13,43,2022-07-04,0.0,751,326,0,4052,0,8543,18,0.0,0.0,Phillips,0
7,2000-07-21,37,845,True,True,100,100,12,0.4,45,223094,None,,0,0,5,-5,282.5,133,9,98,3.29,None,,10,4,0.0,10.5,13,2.05,0.07,25.57,0.86,23.52,33.60,1.13,0.79,Erling,5.0,60,9,28,0.94,24,False,267.9,2,1,430,True,1045.0,2,1,,2683,,2026-02-28T22:00:08.277592Z,145,1,1,p223094,0,1,1,0,,223094.jpg,6.6,4,1,0,38,0,161,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Haaland,53.8,1,1,False,None,31,1.04,a,15,13,43,2022-07-01,1350.0,1,1,212,7787800,60267,4071958,236496,0.3,14.6,Haaland,2
0,1999-02-25,3,506,True,True,None,None,13,0.43,38,204936,None,,0,0,1,-1,0.0,817,96,0,0.0,None,,0,1,0.0,10.5,8,0.00,0.0,0.00,0.0,0.00,32.82,1.09,0.0,Gianluigi,5.0,57,7,25,0.83,0,False,59.1,246,12,736,False,589.8,56,12,,2700,,None,56,125,3,p204936,0,0,None,1,,204936.jpg,4.0,66,6,0,207,0,106,False,69,2.3,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Donnarumma,9.0,44,7,False,None,30,1.0,a,0,13,43,2025-09-01,0.0,815,95,119,2238489,10642,1452930,42537,0.9,21.2,Donnarumma,6
0,2007-08-22,0,5,False,True,0,0,0,0.0,0,590039,None,,0,0,-1,1,28.3,387,194,1,3.6,None,,0,3,0.0,0.0,0,0.21,0.76,0.21,0.76,0.00,0.34,1.22,0.0,Divine,0.0,578,197,0,0.0,0,False,3.7,460,208,739,False,4.2,484,220,,25,has joined Leicester City on loan for the rest of the season.,2026-02-06T22:50:57.523825Z,44,569,343,p590039,0,0,None,0,,590039.jpg,1.0,479,212,0,1,0,241,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Mukasa,0.0,698,282,False,None,0,0.0,u,0,13,43,2025-08-07,4.0,438,214,2,3500,0,3329,8,0.0,0.5,Mukasa,0
0,2008-02-12,0,0,False,True,0,0,0,0,0,566213,None,,0,0,-1,1,0.0,551,206,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Stephen,0.0,404,148,0,0,0,False,0.0,564,206,740,False,0.0,562,206,,0,has joined Watford on loan for the rest of the season.,2026-02-06T22:50:57.507882Z,39,784,228,p566213,0,0,None,0,,566213.jpg,0.0,573,207,0,0,0,241,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Mfuni,0.0,627,224,False,None,0,0,u,0,13,43,2024-07-23,0.0,519,201,0,3208,0,3989,26,0.0,0.0,Mfuni,0
0,2008-06-24,0,0,True,True,None,None,0,0,0,616288,None,,0,0,0,0,0.0,747,318,0,0,None,,0,3,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ryan,0.0,665,260,0,0,0,False,0.0,754,318,742,False,0.0,754,318,,0,,None,45,505,313,p616288,0,0,None,0,,616288.jpg,0.0,755,319,0,0,0,241,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",McAidoo,0.0,738,309,False,None,0,0,a,0,13,43,2025-09-26,0.0,734,314,0,1608,13,1399,16,0.0,0.0,McAidoo,0
0,2006-02-22,0,0,True,True,None,None,0,0,0,516234,None,,0,0,0,0,0.0,710,288,0,0,None,,0,3,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Charlie,0.0,620,223,0,0,0,False,0.0,716,287,763,False,0.0,715,286,,0,,None,45,457,274,p516234,0,0,None,0,,516234.jpg,0.0,720,291,0,0,0,241,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Gray,0.0,784,340,False,None,0,0,a,0,13,43,2025-12-16,0.0,694,281,0,492,8,389,12,0.0,0.0,Gray,0
0,2008-01-18,0,0,True,True,None,None,0,0,0,580921,None,,0,0,0,0,0.0,732,306,0,0,None,,0,3,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Reigan,0.0,648,246,0,0,0,False,0.0,739,306,764,False,0.0,739,306,Reigan Heskey,0,,None,45,488,299,p580921,0,0,None,0,,580921.jpg,0.0,741,308,0,0,0,241,False,0,0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Heskey,0.0,795,348,False,None,0,0,a,0,13,43,2024-07-26,0.0,719,302,0,286,14,230,13,0.0,0.0,Heskey,0
0,2005-07-21,0,27,True,True,100,100,0,0.0,8,494307,None,,0,0,-6,6,14.8,410,148,11,7.33,None,,0,2,0.0,0.5,0,0.06,0.04,0.32,0.21,0.26,1.54,1.03,0.17,Max,0.0,397,145,1,0.67,0,False,7.5,435,156,794,False,34.0,434,161,,135,,2026-02-15T00:30:07.266104Z,39,777,225,p494307,0,0,None,0,,494307.jpg,2.5,261,102,0,4,0,241,False,0,0.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 34.', 'gameweek': 34, 'url': None}]",Alleyne,0.0,745,256,False,None,2,1.33,a,3,13,43,2022-12-16,26.0,374,128,5,5354,37,4922,35,0.0,1.3,Alleyne,0
3,1999-08-07,15,456,True,True,75,100,6,0.24,21,446008,2,,0,0,5,-5,711.9,14,14,123,4.82,2,,1,3,1.9,2.0,3,4.49,0.18,12.53,0.5,8.04,31.58,1.24,0.32,Bryan,2.0,183,85,33,1.29,9,False,202.1,12,9,119,False,547.8,77,23,,2297,Knock - 75% chance of playing,2026-04-20T12:00:07.778297Z,85,11,6,p446008,0,0,None,0,,446008.jpg,4.5,34,14,0,79,0,38,False,0,0.0,https://www.manutd.com/en/news/detail/every-word-from-part-one-of-michael-carrick-press-conference-before-man-utd-v-brentford?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,[],Mbeumo,17.5,20,7,False,None,27,1.06,d,23,14,1,2025-07-21,761.0,10,4,126,7265378,11771,6839737,137334,0.2,14.8,Mbeumo,4
0,1998-04-14,0,49,True,True,None,None,0,0.0,7,451302,None,,0,0,-3,3,10.0,434,13,0,0.0,None,,0,1,0.5,0.0,0,0.05,0.01,0.05,0.01,0.00,9.24,1.54,0.0,Altay,0.0,688,92,11,1.83,0,False,12.8,411,26,431,False,118.4,354,26,,540,,None,47,388,18,p451302,0,0,None,0,,451302.jpg,1.8,373,34,0,39,0,219,False,13,2.17,,[],Bayındır,0.3,317,44,False,None,6,1.0,a,0,14,1,2023-09-01,0.0,754,84,11,38175,245,63754,198,0.0,2.3,Bayindir,0
0,1996-04-02,0,0,False,True,0,0,0,0,0,202641,None,,0,0,-1,1,0.0,773,92,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,André,0.0,708,93,0,0,0,False,0.0,777,95,432,False,0.0,777,95,,0,has joined Trabzonspor on loan for the rest of the season.,2025-09-12T15:53:11.993916Z,49,300,11,p202641,0,0,None,0,,202641.jpg,0.0,778,95,0,0,0,38,False,0,0,,[],Onana,0.1,430,63,False,None,0,0,u,0,14,1,2023-07-20,0.0,769,90,0,5156,0,26625,10,0.0,0.0,Onana,0
0,None,0,0,False,True,0,0,0,0,0,588555,None,,0,0,0,0,0.0,611,76,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Elyh,0.0,470,77,0,0,0,False,0.0,620,87,433,False,0.0,618,87,,0,On loan to Shrewsbury Town,2025-07-23T18:48:43.383466Z,40,727,66,p588555,0,0,None,0,,588555.jpg,0.0,628,87,0,0,0,None,False,0,0,,[],Harrison,0.0,815,96,False,None,0,0,u,0,14,1,None,0.0,581,62,0,0,0,254,0,0.0,0.0,Harrison,0
0,1986-04-15,0,0,True,True,None,None,0,0,0,21205,None,,0,0,-2,2,0.0,501,18,0,0,None,,0,1,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tom,0.0,349,24,0,0,0,False,0.0,521,39,434,False,0.0,519,39,,0,,None,38,791,93,p21205,0,0,None,0,,21205.jpg,0.0,530,39,0,0,0,241,False,0,0,,[],Heaton,0.6,258,37,False,None,0,0,a,0,14,1,2021-07-02,0.0,468,4,0,35310,5708,29130,1161,0.0,0.0,Heaton,0
0,2002-11-20,0,0,True,True,None,None,0,0,0,461537,None,,0,0,-1,1,0.0,537,37,0,0,None,,0,1,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dermot,0.0,390,40,0,0,0,False,0.0,551,53,435,False,0.0,549,53,,0,,None,39,768,82,p461537,0,0,None,0,,461537.jpg,0.0,560,53,0,0,0,242,False,0,0,,[],Mee,0.1,495,73,False,None,0,0,a,0,14,1,2023-07-24,0.0,505,23,0,5634,49,9201,60,0.0,0.0,Mee,0
0,1999-08-12,5,169,True,True,0,0,1,0.08,88,209365,None,,0,0,-1,1,60.2,341,116,107,8.23,None,,0,2,0.0,0.0,0,0.83,0.06,2.21,0.17,1.38,18.73,1.44,0.11,Matthijs,0.0,711,253,20,1.54,1,False,45.7,296,99,436,False,276.6,233,90,,1170,Back injury - Unknown return date,2025-12-05T00:30:07.892711Z,49,305,48,p209365,0,0,None,0,,209365.jpg,3.3,151,58,0,40,0,152,False,0,0.0,https://www.manutd.com/en/news/detail/matthijs-de-ligt-injury-news-april-2026?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,[],de Ligt,1.8,149,58,False,None,13,1.0,i,19,14,1,2024-08-13,122.0,243,64,43,419779,15,551386,485,0.0,8.8,De Ligt,0
0,1998-01-18,3,169,True,True,0,0,3,0.28,67,221820,None,,0,0,-2,2,80.6,310,101,80,7.51,None,,0,2,0.0,0.0,0,0.56,0.05,0.62,0.06,0.06,11.30,1.06,0.01,Lisandro,-1.5,829,268,13,1.22,0,False,32.5,340,114,437,False,232.4,262,107,,959,Suspended until 09 May,2026-02-24T10:30:07.882997Z,48,357,61,p221820,1,0,None,0,,221820.jpg,2.4,282,107,0,57,1,10,False,0,0.0,,[],Martínez,0.4,285,107,False,None,10,0.94,s,13,14,1,2022-07-17,10.0,419,157,36,170018,50,152904,2090,-0.3,7.5,Martinez,0
0,1997-11-14,3,164,True,True,100,100,3,0.35,48,230001,None,,0,0,-1,1,72.7,315,104,70,8.19,None,,0,2,4.0,3.5,6,0.30,0.04,0.48,0.06,0.19,10.54,1.23,0.02,Noussair,3.5,96,41,9,1.05,0,False,25.6,368,127,438,False,151.2,330,125,,769,,2026-03-18T16:00:08.380823Z,49,312,51,p230001,0,0,None,0,,230001.jpg,2.1,330,122,0,32,0,145,False,0,0.0,,[],Mazraoui,0.3,358,132,False,None,9,1.05,a,22,14,1,2024-08-13,33.0,363,122,35,40371,2715,57715,267,0.7,7.1,Mazraoui,3
0,2007-04-03,0,0,True,True,None,None,0,0,0,661712,None,,0,0,-4,4,0.0,627,250,0,0,None,,0,2,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Diego,0.0,492,206,0,0,0,False,0.0,635,250,439,False,0.0,633,250,,0,,None,41,662,161,p661712,0,0,None,0,,661712.jpg,0.0,643,250,0,0,0,168,False,0,0,,[],León Blanco,0.1,569,203,False,None,0,0,a,0,14,1,2025-07-05,0.0,598,248,0,3544,45,8769,32,0.0,0.0,D.Leon,0
6,1999-03-18,9,395,True,True,100,100,7,0.27,112,216051,None,,0,0,1,-1,422.5,66,12,157,6.04,None,,3,2,4.0,3.5,6,2.39,0.09,3.96,0.15,1.57,32.37,1.25,0.06,Diogo,3.5,94,39,35,1.35,1,False,110.0,88,20,440,False,485.4,107,47,Diogo Dalot,2339,,2025-12-05T17:00:09.775964Z,46,399,69,p216051,0,0,None,0,,216051.jpg,3.4,135,51,0,121,0,173,False,0,0.0,,[],Dalot Teixeira,4.6,83,28,False,None,26,1.0,a,45,14,1,2018-06-08,192.0,166,37,105,1145520,21962,833102,10467,0.8,22.8,Dalot,5
3,2004-10-26,8,261,True,True,0,0,3,0.2,48,596777,None,,0,0,-4,4,354.1,88,21,95,6.43,None,,2,2,0.0,0.0,0,1.42,0.1,3.28,0.23,1.86,18.78,1.27,0.13,Patrick,0.0,491,205,20,1.35,3,False,101.9,108,29,441,False,402.4,152,68,,1329,Hamstring injury - Unknown return date,2026-01-26T04:00:08.082150Z,41,660,159,p596777,0,0,None,0,,596777.jpg,3.4,131,47,0,72,0,58,False,0,0.0,https://www.manutd.com/en/news/detail/team-news-for-man-utd-v-brentford-on-27-april-2026?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,[],Dorgu,2.4,127,51,False,None,14,0.95,i,47,14,1,2025-02-02,262.0,108,15,74,1774544,116,2226483,9157,0.0,18.0,Dorgu,5
1,1993-03-05,3,204,True,True,100,0,5,0.38,86,95658,None,,0,0,-1,1,38.2,372,134,98,7.36,None,,1,2,0.5,0.0,0,0.19,0.01,1.00,0.07,0.81,16.71,1.25,0.06,Harry,0.0,545,225,15,1.13,1,False,40.3,314,105,442,False,246.0,252,99,,1199,,2026-04-16T13:00:09.761350Z,44,525,102,p95658,0,0,None,0,,95658.jpg,3.5,118,41,0,45,1,241,False,0,0.0,,[],Maguire,1.4,172,66,False,None,14,1.05,a,12,14,1,2019-08-05,116.0,250,67,63,320588,5287,269112,3078,0.0,14.3,Maguire,3
1,1995-07-12,3,357,True,True,100,100,7,0.23,123,106760,None,,0,0,0,0,289.9,123,32,186,5.98,None,,0,2,6.0,5.5,11,1.55,0.05,2.08,0.07,0.54,38.98,1.25,0.02,Luke,5.5,47,22,41,1.32,0,False,82.6,159,54,443,False,465.0,121,53,,2797,,2026-03-01T22:00:07.747251Z,45,414,78,p106760,0,0,None,0,,106760.jpg,2.7,235,94,0,93,0,241,False,0,0.0,,[],Shaw,1.0,197,75,False,None,33,1.06,a,63,14,1,2014-07-01,70.0,306,93,88,209830,16259,147832,1628,1.2,19.6,Shaw,6
1,2005-11-13,1,184,True,True,75,None,2,0.11,122,550864,None,,0,0,-4,4,82.8,308,99,151,8.01,None,,0,2,1.5,1.5,0,0.59,0.03,1.93,0.1,1.34,26.43,1.4,0.07,Leny,1.5,194,66,32,1.7,0,False,52.3,270,87,444,False,317.6,206,80,,1696,Knock - 75% chance of playing,2026-04-18T22:30:08.596769Z,41,659,158,p550864,0,0,None,0,,550864.jpg,1.8,366,135,0,73,0,73,False,0,0.0,https://www.manutd.com/en/news/detail/team-news-for-man-utd-v-brentford-on-27-april-2026?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,[],Yoro,1.3,176,67,False,None,18,0.96,d,29,14,1,2024-07-19,124.0,241,62,53,227595,269,317769,3253,0.4,12.9,Yoro,1
0,2007-03-16,0,0,False,True,0,0,0,0,0,577974,None,,0,0,0,0,0.0,608,234,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Harry,0.0,467,183,0,0,0,False,0.0,617,234,445,False,0.0,615,234,,0,has joined Norwich City on loan for the rest of the season.,2025-09-02T13:39:58.762783Z,40,724,194,p577974,0,0,None,0,,577974.jpg,0.0,625,234,0,0,0,241,False,0,0,,[],Amass,0.1,549,194,False,None,0,0,u,0,14,1,2024-04-06,0.0,578,231,0,1160,0,14572,10,0.0,0.0,Amass,0
